iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,3.026464242561191,2.948262144537533,0.07858455882352941,92.71556735038757,False,,,1,ee852540,24936a00c36a4f60aa806437855217d7,2023-02-13_14-05-37,1676297137,92.71556735038757,42840,ML-RefVm-847530,10.0.0.13,92.71556735038757,0,1,0.00629734992980957
