iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.871800988328223,2.826452423544491,0.09926470588235294,86.56178116798401,False,,,1,0a48d585,19e31712f5774b3c94a75115497bd4f8,2023-02-14_00-05-17,1676333117,86.56178116798401,74632,ML-RefVm-847530,10.0.0.13,86.56178116798401,0,1,0.003822803497314453
0,2.8935588060640822,2.60020411715788,0.11534926470588236,105.2225513458252,False,0,0,1,0a48d585,19e31712f5774b3c94a75115497bd4f8,2023-02-14_00-10-40,1676333440,191.7843325138092,74713,ML-RefVm-847530,10.0.0.13,105.2225513458252,0,1,0.00631260871887207
1,2.328990758634081,2.1345537900924683,0.2619485294117647,101.25423860549927,False,0,0,2,0a48d585,19e31712f5774b3c94a75115497bd4f8,2023-02-14_00-12-21,1676333541,293.0385711193085,74713,ML-RefVm-847530,10.0.0.13,206.47678995132446,0,2,0.00631260871887207
2,1.6989987644494748,1.3542580604553223,0.5560661764705882,75.71466588973999,False,0,0,3,0a48d585,19e31712f5774b3c94a75115497bd4f8,2023-02-14_00-13-37,1676333617,368.75323700904846,74713,ML-RefVm-847530,10.0.0.13,282.19145584106445,0,3,0.00631260871887207
