iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.838929999108408,2.613259020973654,0.12454044117647059,94.35779094696045,False,,,1,8623792f,97d3971b80b946e3a9577d827730967b,2023-02-14_00-02-22,1676332942,94.35779094696045,74713,ML-RefVm-847530,10.0.0.13,94.35779094696045,0,1,0.00631260871887207
0,2.8985551993052163,3.0075620342703426,0.08409926470588236,98.7610251903534,False,0,0,1,8623792f,97d3971b80b946e3a9577d827730967b,2023-02-14_00-07-08,1676333228,193.11881613731384,79877,ML-RefVm-847530,10.0.0.13,98.7610251903534,0,1,0.012958049774169922
1,2.4506301576015996,2.361247553544886,0.2421875,99.00862646102905,False,0,0,2,8623792f,97d3971b80b946e3a9577d827730967b,2023-02-14_00-08-47,1676333327,292.1274425983429,79877,ML-RefVm-847530,10.0.0.13,197.76965165138245,0,2,0.012958049774169922
2,1.5319111592629377,1.18489368873484,0.6351102941176471,97.79855418205261,False,0,0,3,8623792f,97d3971b80b946e3a9577d827730967b,2023-02-14_00-10-25,1676333425,389.9259967803955,79877,ML-RefVm-847530,10.0.0.13,295.56820583343506,0,3,0.012958049774169922
