iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8914462398080265,2.864872231202967,0.10340073529411764,33.82912015914917,False,,,1,b99f41b3,a269ca2970874da08c267d6c17604c91,2023-02-14_00-03-03,1676332983,33.82912015914917,74715,ML-RefVm-847530,10.0.0.13,33.82912015914917,0,1,0.006652116775512695
