iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
14,0.01288670651139874,0.22188287096865036,0.9485294117647058,41.56359791755676,False,0,0,15,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-46-18,1676328378,1002.8844003677368,32496,ML-RefVm-847530,10.0.0.13,721.0514209270477,0,15,0.012710809707641602
15,0.012219673004366603,0.29291442913167615,0.9397977941176471,41.66972851753235,False,0,0,16,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-47-00,1676328420,1044.5541288852692,32496,ML-RefVm-847530,10.0.0.13,762.7211494445801,0,16,0.012710809707641602
16,0.022722723651859983,0.19611582861227148,0.9545036764705882,41.46329927444458,False,0,0,17,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-47-42,1676328462,1086.0174281597137,32496,ML-RefVm-847530,10.0.0.13,804.1844487190247,0,17,0.012710809707641602
17,0.01725672893956596,0.21719840782530167,0.9526654411764706,41.74313139915466,False,0,0,18,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-48-23,1676328503,1127.7605595588684,32496,ML-RefVm-847530,10.0.0.13,845.9275801181793,0,18,0.012710809707641602
18,0.014743342666941531,0.18037209024324136,0.9623161764705882,41.55104398727417,False,0,0,19,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-49-05,1676328545,1169.3116035461426,32496,ML-RefVm-847530,10.0.0.13,887.4786241054535,0,19,0.012710809707641602
19,0.010863099007538575,0.24009421160992453,0.9476102941176471,41.97467255592346,False,0,0,20,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-49-47,1676328587,1211.286276102066,32496,ML-RefVm-847530,10.0.0.13,929.453296661377,0,20,0.012710809707641602
20,0.009300229016362745,0.21247912899536245,0.9517463235294118,41.686102867126465,False,0,0,21,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-50-29,1676328629,1252.9723789691925,32496,ML-RefVm-847530,10.0.0.13,971.1393995285034,0,21,0.012710809707641602
21,0.003969349883560676,0.1903154536643449,0.9586397058823529,42.038695335388184,False,0,0,22,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-51-11,1676328671,1295.0110743045807,32496,ML-RefVm-847530,10.0.0.13,1013.1780948638916,0,22,0.012710809707641602
22,0.0033834176469028144,0.18830757160835407,0.9558823529411765,41.789031982421875,False,0,0,23,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-51-52,1676328712,1336.8001062870026,32496,ML-RefVm-847530,10.0.0.13,1054.9671268463135,0,23,0.012710809707641602
23,0.015121512921919645,0.23566759158583248,0.9476102941176471,41.71336555480957,False,0,0,24,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-52-34,1676328754,1378.5134718418121,32496,ML-RefVm-847530,10.0.0.13,1096.680492401123,0,24,0.012710809707641602
24,0.03399190659105193,0.2943310886621475,0.9342830882352942,41.71412801742554,False,0,0,25,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-53-16,1676328796,1420.2275998592377,32496,ML-RefVm-847530,10.0.0.13,1138.3946204185486,0,25,0.012710809707641602
25,0.015886908052397855,0.21783537242342443,0.953125,41.533775329589844,False,0,0,26,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-53-57,1676328837,1461.7613751888275,32496,ML-RefVm-847530,10.0.0.13,1179.9283957481384,0,26,0.012710809707641602
26,0.009091769208145492,0.36829214849892783,0.9411764705882353,41.94619917869568,False,0,0,27,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-54-39,1676328879,1503.7075743675232,32496,ML-RefVm-847530,10.0.0.13,1221.874594926834,0,27,0.012710809707641602
27,0.00734922270445774,0.20303292221882763,0.953125,41.63606023788452,False,0,0,28,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-55-21,1676328921,1545.3436346054077,32496,ML-RefVm-847530,10.0.0.13,1263.5106551647186,0,28,0.012710809707641602
28,0.0022087446790572036,0.1946101114153862,0.9554227941176471,41.97928714752197,False,0,0,29,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-56-03,1676328963,1587.3229217529297,32496,ML-RefVm-847530,10.0.0.13,1305.4899423122406,0,29,0.012710809707641602
29,0.005799081057821419,0.17626398757976644,0.9577205882352942,41.705114126205444,False,0,0,30,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-56-45,1676329005,1629.0280358791351,32496,ML-RefVm-847530,10.0.0.13,1347.195056438446,0,30,0.012710809707641602
30,0.004383764438577653,0.2108643931501052,0.9572610294117647,41.35897374153137,False,0,0,31,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-57-26,1676329046,1670.3870096206665,32496,ML-RefVm-847530,10.0.0.13,1388.5540301799774,0,31,0.012710809707641602
31,0.0024386238644593487,0.16858011949807405,0.9664522058823529,40.961997985839844,False,0,0,32,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-58-07,1676329087,1711.3490076065063,32496,ML-RefVm-847530,10.0.0.13,1429.5160281658173,0,32,0.012710809707641602
32,0.004189158995822985,0.2319575285210329,0.9549632352941176,41.52165460586548,False,0,0,33,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-58-48,1676329128,1752.8706622123718,32496,ML-RefVm-847530,10.0.0.13,1471.0376827716827,0,33,0.012710809707641602
33,0.004277763694784988,0.25851205429610086,0.9517463235294118,40.79950714111328,False,0,0,34,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_22-59-29,1676329169,1793.670169353485,32496,ML-RefVm-847530,10.0.0.13,1511.837189912796,0,34,0.012710809707641602
34,0.00211105382072228,0.20306058929247014,0.9600183823529411,40.882007360458374,False,0,0,35,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-00-10,1676329210,1834.5521767139435,32496,ML-RefVm-847530,10.0.0.13,1552.7191972732544,0,35,0.012710809707641602
35,0.00048395504264215776,0.1995820682221914,0.9641544117647058,40.30189394950867,False,0,0,36,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-00-50,1676329250,1874.8540706634521,32496,ML-RefVm-847530,10.0.0.13,1593.021091222763,0,36,0.012710809707641602
