iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
5,0.1822599388074641,0.3735889266518986,0.8984375,36.67565703392029,False,0,0,6,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-28-00,1676334480,779.6671752929688,79876,ML-RefVm-847530,10.0.0.13,223.55123472213745,0,6,0.012654304504394531
6,0.10690092697155242,0.25945282333037434,0.9287683823529411,36.75227403640747,False,0,0,7,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-28-36,1676334516,816.4194493293762,79876,ML-RefVm-847530,10.0.0.13,260.3035087585449,0,7,0.012654304504394531
7,0.06911367755018029,0.37222425990244923,0.9163602941176471,36.72850847244263,False,0,0,8,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-29-13,1676334553,853.1479578018188,79876,ML-RefVm-847530,10.0.0.13,297.03201723098755,0,8,0.012654304504394531
8,0.051207268263633345,0.2562396272140391,0.9287683823529411,36.72992420196533,False,0,0,9,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-29-50,1676334590,889.8778820037842,79876,ML-RefVm-847530,10.0.0.13,333.7619414329529,0,9,0.012654304504394531
9,0.03883944959471039,0.2752043911639382,0.9347426470588235,37.39583086967468,False,0,0,10,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-30-27,1676334627,927.2737128734589,79876,ML-RefVm-847530,10.0.0.13,371.15777230262756,0,10,0.012654304504394531
10,0.03003581141249514,0.18292828298666897,0.9522058823529411,37.021135330200195,False,0,0,11,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-31-04,1676334664,964.2948482036591,79876,ML-RefVm-847530,10.0.0.13,408.17890763282776,0,11,0.012654304504394531
11,0.019392453992337574,0.2312885220436489,0.9489889705882353,37.35731792449951,False,0,0,12,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-31-42,1676334702,1001.6521661281586,79876,ML-RefVm-847530,10.0.0.13,445.53622555732727,0,12,0.012654304504394531
12,0.01516511247438543,0.218854877002099,0.9462316176470589,37.863335609436035,False,0,0,13,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-32-20,1676334740,1039.5155017375946,79876,ML-RefVm-847530,10.0.0.13,483.3995611667633,0,13,0.012654304504394531
13,0.007081666637175516,0.2188757885904873,0.9489889705882353,37.198447704315186,False,0,0,14,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-32-57,1676334777,1076.7139494419098,79876,ML-RefVm-847530,10.0.0.13,520.5980088710785,0,14,0.012654304504394531
14,0.00457527032167669,0.19458929865675814,0.9554227941176471,36.9116530418396,False,0,0,15,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-33-34,1676334814,1113.6256024837494,79876,ML-RefVm-847530,10.0.0.13,557.5096619129181,0,15,0.012654304504394531
15,0.003985527183805757,0.20485976338386536,0.9549632352941176,37.25205898284912,False,0,0,16,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-34-11,1676334851,1150.8776614665985,79876,ML-RefVm-847530,10.0.0.13,594.7617208957672,0,16,0.012654304504394531
16,0.0036691948817129815,0.21370135335361257,0.9540441176470589,37.361886978149414,False,0,0,17,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-34-48,1676334888,1188.239548444748,79876,ML-RefVm-847530,10.0.0.13,632.1236078739166,0,17,0.012654304504394531
