iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8095771985895492,2.5622090732350067,0.10018382352941177,129.96134400367737,False,,,1,41306a9e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-14-17,1676301257,129.96134400367737,84862,ML-RefVm-847530,10.0.0.13,129.96134400367737,0,1,0.00432276725769043
0,2.860897901011448,2.7172946649439194,0.13786764705882354,127.96287488937378,False,0,0,1,41306a9e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-25-48,1676301948,257.92421889305115,93518,ML-RefVm-847530,10.0.0.13,127.96287488937378,0,1,0.01245570182800293
1,2.2602805810816147,1.9640081840402939,0.35891544117647056,131.0134289264679,False,0,0,2,41306a9e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-27-59,1676302079,388.93764781951904,93518,ML-RefVm-847530,10.0.0.13,258.9763038158417,0,2,0.01245570182800293
2,1.483909999623018,1.4687923613716574,0.5151654411764706,139.42262506484985,False,0,0,3,41306a9e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-30-19,1676302219,528.3602728843689,93518,ML-RefVm-847530,10.0.0.13,398.3989288806915,0,3,0.01245570182800293
