iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.845296177209592,2.5595035973717186,0.18382352941176472,123.31588315963745,False,,,1,13436c50,ef83ae7678b84e069f99473b17f397bd,2023-02-13_15-12-02,1676301122,123.31588315963745,84949,ML-RefVm-847530,10.0.0.13,123.31588315963745,0,1,0.0064487457275390625
0,2.8967849974538766,2.975878967958338,0.0703125,120.81721591949463,False,0,0,1,13436c50,ef83ae7678b84e069f99473b17f397bd,2023-02-13_15-20-55,1676301655,244.13309907913208,84949,ML-RefVm-847530,10.0.0.13,120.81721591949463,0,1,0.0064487457275390625
1,2.4458303287917493,2.1247991183224846,0.2555147058823529,119.84197878837585,False,0,0,2,13436c50,ef83ae7678b84e069f99473b17f397bd,2023-02-13_15-22-55,1676301775,363.97507786750793,84949,ML-RefVm-847530,10.0.0.13,240.65919470787048,0,2,0.0064487457275390625
2,1.481903755197338,1.18161138716866,0.6443014705882353,118.19318962097168,False,0,0,3,13436c50,ef83ae7678b84e069f99473b17f397bd,2023-02-13_15-24-53,1676301893,482.1682674884796,84949,ML-RefVm-847530,10.0.0.13,358.85238432884216,0,3,0.0064487457275390625
