iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.857465243807026,2.8609650836271396,0.09420955882352941,72.72447276115417,False,,,1,7fd0c751,ec324bdcdbaf46b38136b9a6d73ea8e8,2023-02-13_16-34-04,1676306044,72.72447276115417,139417,ML-RefVm-847530,10.0.0.13,72.72447276115417,0,1,0.004175901412963867
0,2.890449145260979,2.875851098228903,0.08915441176470588,66.94977736473083,False,0,0,1,7fd0c751,ec324bdcdbaf46b38136b9a6d73ea8e8,2023-02-13_16-41-34,1676306494,139.674250125885,139525,ML-RefVm-847530,10.0.0.13,66.94977736473083,0,1,0.006905794143676758
1,2.4575522319943297,2.407451587564805,0.16268382352941177,66.43612551689148,False,0,0,2,7fd0c751,ec324bdcdbaf46b38136b9a6d73ea8e8,2023-02-13_16-42-40,1676306560,206.1103756427765,139525,ML-RefVm-847530,10.0.0.13,133.38590288162231,0,2,0.006905794143676758
2,1.6752755501691032,1.3556809074738447,0.5914522058823529,66.90398240089417,False,0,0,3,7fd0c751,ec324bdcdbaf46b38136b9a6d73ea8e8,2023-02-13_16-43-47,1676306627,273.01435804367065,139525,ML-RefVm-847530,10.0.0.13,200.28988528251648,0,3,0.006905794143676758
