iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
6,0.1438767245295001,0.29329275558976564,0.9273897058823529,60.01425647735596,False,0,0,7,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-23-48,1676298228,966.1196930408478,58659,ML-RefVm-847530,10.0.0.13,551.957531452179,0,7,0.01274251937866211
7,0.08666348303942119,0.22209484677980929,0.9370404411764706,58.92837834358215,False,0,0,8,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-24-47,1676298287,1025.04807138443,58659,ML-RefVm-847530,10.0.0.13,610.8859097957611,0,8,0.01274251937866211
8,0.06455084327243123,0.2252314840169514,0.9453125,55.74503421783447,False,0,0,9,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-25-43,1676298343,1080.7931056022644,58659,ML-RefVm-847530,10.0.0.13,666.6309440135956,0,9,0.01274251937866211
9,0.04219713949543588,0.2690228346516104,0.9393382352941176,58.145100355148315,False,0,0,10,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-26-41,1676298401,1138.9382059574127,58659,ML-RefVm-847530,10.0.0.13,724.7760443687439,0,10,0.01274251937866211
10,0.03870468236067716,0.1915095761856612,0.9535845588235294,56.14980483055115,False,0,0,11,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-27-37,1676298457,1195.0880107879639,58659,ML-RefVm-847530,10.0.0.13,780.925849199295,0,11,0.01274251937866211
11,0.034692911915115865,0.20938888060695984,0.9503676470588235,55.087220907211304,False,0,0,12,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-28-32,1676298512,1250.1752316951752,58659,ML-RefVm-847530,10.0.0.13,836.0130701065063,0,12,0.01274251937866211
12,0.026900679594380597,0.181068554520607,0.9554227941176471,58.81189012527466,False,0,0,13,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-29-31,1676298571,1308.9871218204498,58659,ML-RefVm-847530,10.0.0.13,894.824960231781,0,13,0.01274251937866211
13,0.01702207195408204,0.2032221687190673,0.9508272058823529,56.81381058692932,False,0,0,14,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-30-28,1676298628,1365.8009324073792,58659,ML-RefVm-847530,10.0.0.13,951.6387708187103,0,14,0.01274251937866211
14,0.011263315036308532,0.19406535892802126,0.9586397058823529,59.22593879699707,False,0,0,15,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-31-27,1676298687,1425.0268712043762,58659,ML-RefVm-847530,10.0.0.13,1010.8647096157074,0,15,0.01274251937866211
15,0.006828312278159109,0.24191316918415182,0.9522058823529411,58.746689558029175,False,0,0,16,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-32-26,1676298746,1483.7735607624054,58659,ML-RefVm-847530,10.0.0.13,1069.6113991737366,0,16,0.01274251937866211
16,0.022160369176965428,0.23422019665732102,0.9480698529411765,56.2286536693573,False,0,0,17,b3098dfc,24e2c5c5c601479abcfe495469b61fcc,2023-02-13_14-33-22,1676298802,1540.0022144317627,58659,ML-RefVm-847530,10.0.0.13,1125.8400528430939,0,17,0.01274251937866211
